Id,Title,Zip,Town,Price,Surface,NumberOfRooms,Description
8234033,Penthouse,1050,Ixelles,570000,122,3,DEJA 75% VENDU - LIVRAISON ETE 2019 ! Un domaine privé où ...
7714476,Appartement,1050,Ixelles,675000,210,3,Très bel appartement de caractère
8075842,Duplex,1050,Ixelles,690000,185,3,Florence 4
8018799,Résidence Condor - projet de 9 unités,1050,Ixelles,,100,3,Toison d'Or : Résidence Condor : appartements de très haut s
8193193,Appartement,1050,Ixelles,1350000,160,3,TOISON D'OR/ Appartement 3 chambres+ terrasse.
7399817,Appartement,1050,BRUXELLES,1750000,347,3,Appartement de haut standing avec vue sur le Jardin du Roi
8042144,Appartement,1050,Ixelles,3324000,308,3,Magnifique appartement Condor
8179725,Rez-de-chaussée,1050,Ixelles,1050000,225,3,Place Stéphanie - Très bel appartement de haut standing
8032336,Penthouse,1050,Ixelles,2500000,277,4,Ixelles - Penthouse 4 chambres terrasses garages
8259540,Penthouse,1050,Ixelles,745000,160,3,"Châtelain, découvrez ce magnifique et lumineux penthouse de ..."
8058299,Appartement,1050,Ixelles,3850000,330,3,Jardins du Roi - Etangs d'Ixelles - Renovations luxueuses 20
8288040,Appartement,1050,Ixelles,1100000,315,4,"Face au Jardin du Roy, prestigieux appartement de ± 315 à ..."
8206071,Appartement,1050,Ixelles,495000,199,3,Louise/Châtelain - Magnifique duplex - 3 ch - Terrasse - Pk
7088316,Appartement,1050,Bruxelles,1350000,3,3,Louise/Bois de la Cambre- Superbe Penthouse
7505146,Appartement,1050,Ixelles,451500,118,3,"äCambre33», een Fenixco-project,  biedt een uitzonderlijke en ..."
7886476,Appartement,1050,Ixelles,472000,118,3,"""Cambre33"", een Fenixco-project, biedt een uitzonderlijke en ..."
7716545,Appartement,1050,Ixelles,472000,118,3,"äCambre33», een Fenixco-project, biedt een uitzonderlijke en ..."
7505150,Appartement,1050,Ixelles,472000,118,3,"äCambre33», een Fenixco-project, biedt een uitzonderlijke en ..."
8274962,Penthouse,1050,Ixelles,989600,137,3,"Te koop in Ixelles : äCambre33"", een Fenixco-project, biedt een ..."
8009687,Appartement,1050,Ixelles,455000,3,3,Une faune et une flore riches en plein cœur de la nature.
8009685,Appartement,1050,Ixelles,575000,3,3,Une faune et une flore riches en plein cœur de la nature.
8156947,Appartement,1050,Ixelles,1690000,274,3,Très bien situé face à l'Abbaye de la Cambre et offrant une ...
8145787,Appartement,1050,Ixelles,459000,3,3,Appartement avec majestueux terrasse
8057586,Appartement,1050,Ixelles,3370000,271,3,Penthouse d'exception au coeur de Bruxelles
8043540,Appartement,1050,Ixelles,1050000,225,3,Quartier Louise/Stéphanie - Loft 225m²  à vendre - 3 chambre
6146000,Penthouse,1050,Brussel-Louisawijk,850000,3,3,Investissement/logement exclusif en plein cœur de Bruxelles
7915222,Duplex,1780,Wemmel,890000,170,3,"Wemmel, Markt, duplex 3 chambres avec terrasse et jardin"
8267423,Appartement,1780,Wemmel,279000,110,3,***OPTION*** Appartement 3ch au 1er étage d'un petit immeubl
8157279,projet de 10 unités,1780,Wemmel,,65,3,CUBIC - Livraison octobre 2021
8235999,Duplex,1780,Wemmel,565000,150,3,"Wemmel, duplex 3 chambres"
8244242,Appartement,1020,Laeken,395000,147,3,"Superbe appartement de standing 3 ch,  2 sdb + terrasse"
8302439,Triplex,1020,Bruxelles,289000,152,3,"Superbe triplex de +- 152 m, 3 chambres"
8173362,Rez-de-chaussée,1020,Laeken,435000,170,3,"Appartement d'exception (+- 175 m²) rez-de-chaussée, 3 chamb"
8190148,Appartement,1020,Laeken,450000,140,3,"Pagodes, appartement trois chambres"
8288102,Loft,1020,Laeken,850000,448,4,"Laeken, loft penthouse dexception 448 m brut"
8288104,Loft,1020,Laeken,1200000,741,5,"LAEKEN, LOFT PENTHOUSE DEXCEPTION ET ATELIER D'ARTISTE 741 M"
8186715,Appartement,1020,LAEKEN,259000,100,3,"Proximité du Heysel, appartement 3CH"
8079976,Appartement,1020,Laeken,259000,100,3,Belle opportunité
8305399,Appartement,1020,LAEKEN,270000,132,3,Appartement 3 chambres + terrasse
8229091,Duplex,1020,Laeken,375000,168,3,Magnifique duplex lumineux 3 chambres avec terrasses
8297921,Appartement,1020,Laeken,315000,130,3,SUPERBE APPARTEMENT DE 130M² + TERRASSES
7797754,Rez-de-chaussée,1020,Laeken,595000,250,3,Rez De Chaussée à Vendre à Laeken
8250999,Penthouse,1020,Laeken,375000,168,3,Penthouse à Vendre à Laeken
8040078,Appartement,1020,Laeken,395000,160,3,SPACIEUX ET LUMINEUX 3 CHAMBRES
8288903,Laurelle - projet de 38 unités,1020,Laeken,,34,3,Superbe projet immobilier neuf au coeur de Laeken
8241414,Duplex,3080,Tervuren,386000,127,3,Dit uiterst comfortabel appartement (+/- 127m²) is recent ...
7454749,Green View - projet de 9 unités,3080,Tervuren,,65,3,La résidence Green View est une nouvelle résidence ...
